job_name,instance_count,failed_instance_count,instance_fail_rate,inst_duration_mean,inst_duration_max,inst_duration_std,cpu_avg_mean,cpu_avg_max,cpu_max_mean,cpu_max_max,mem_avg_mean,mem_avg_max,mem_max_mean,mem_max_max,cpu_spike_mean,mem_spike_mean,first_start_time,last_end_time,primary_machine_id,unique_machines,job_failure,runtime_span,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,task_end_max,task_duration_mean,task_duration_max,task_fail_rate,job_span,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_id,machine_cpu_mean,machine_cpu_std,machine_cpu_max,machine_mem_mean,machine_mem_std,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_records,machine_pressure,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_runtime_mean_200,local_arrival_density_200,cx_dag,cx_pressure,cx_retry,cx_parallel,cx_span,complexity_score
j_619972,7,0,0.0,14.714285714285714,41,11.926361357853251,76.57142857142857,94.0,141.57142857142858,204.0,0.28285714285714286,1.55,0.3128571428571429,1.62,65.0,0.03000000000000001,278953,278994,m_2549,7,0,41,5.0,5.0,7.0,3.0,1.4,4.0,1.0,3.0,0.4,50.0,50.0,250.0,0.298,0.39,1.49,74.5,278953.0,278994.0,16.8,41.0,0.0,41.0,0.16666666666269842,0.19999999996,167.78523433629115,164.0,10.87120101090789,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,72.83,0.014275517487508924,0.42385324570025584,0.0,0.0,0.0019400251274984317,0.03565806524553134,0.13279568726603122
j_2446942,449,0,0.0,0.5946547884187082,7,0.6054572716510227,83.36971046770601,108.0,87.85077951002228,200.0,0.019933184855233856,0.03,0.020089485458612975,0.06,4.481069042316259,6.681514476614699e-05,279034,279050,m_1012,312,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.005,0.01427857499821518,,0.0,0.0,,0.0139153425348415,
j_2192696,512,0,0.0,6.712890625,11,1.2313540205098745,2.09375,74.0,9.525390625,200.0,0.0237109375,0.03,0.04963597430406852,0.05,7.431640625,0.021562500000000002,279059,279096,m_2374,385,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.075,0.014268388385531855,,0.0,0.0,,0.032179229611820966,
j_1371147,1,0,0.0,91.0,91,,83.0,83.0,199.0,199.0,0.1,0.1,0.1,0.1,116.0,0.0,279235,279326,m_1331,1,0,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,72.205,0.014216661927779357,,0.0,0.0,,0.07914351066691103,
j_331716,1235,0,0.0,20.042105263157893,78,5.873725974920598,66.38218623481781,115.0,146.8987854251012,201.0,0.06992712550607287,0.13,0.09172469635627531,0.21,80.5165991902834,0.02179757085020242,279347,279458,m_2357,1192,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2357,39.37230723518051,12.80685759646304,90.0,91.5190907740306,3.5244486113710973,98.0,43.42019610756203,35.61759025404843,7.074728866438865,6731.0,0.4598870895854999,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,72.655,0.014188422247446084,,0.950854155455567,0.0,,0.0965376888354629,
j_905666,249,0,0.0,167.72690763052208,319,143.01941879371574,51.31325301204819,117.0,140.43373493975903,716.0,0.6087550200803213,1.14,0.6604016064257028,1.17,89.12048192771084,0.051646586345381496,279370,279689,m_1113,229,0,319,3.0,3.0,249.0,125.0,83.0,3.0,0.6666666666666666,2.0,0.6666666666666666,100.0,100.0,300.0,0.37999999999999995,0.49,1.14,114.0,279370.0,279689.0,213.0,319.0,0.0,319.0,0.7781249999975683,0.22222222214814813,263.1578940443213,957.0,11.907755278982137,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.17,0.014175349067970798,0.47563306002251476,0.0,0.0,0.009187917906547258,0.2774371417884024,0.18568367696099686
j_885716,327,0,0.0,7.064220183486238,12,1.230555982062641,52.296636085626915,91.0,82.50764525993884,200.0,0.030061162079510702,0.04,0.033272171253822626,0.04,30.211009174311926,0.0032110091743119272,279390,279411,m_2391,326,0,21,2.0,2.0,327.0,326.0,163.5,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.44499999999999995,0.59,0.8899999999999999,44.5,279388.0,279411.0,18.5,23.0,0.0,23.0,13.624999999432292,0.249999999875,112.35955030930438,46.0,9.891625897052254,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,74.76,0.014211610886093939,0.37491975608722833,0.0,0.0,0.16146775034240987,0.018263887076979467,0.1394356724390769
j_173875,7,0,0.0,0.42857142857142855,1,0.5345224838248488,60.42857142857143,93.0,66.28571428571429,93.0,0.04142857142857143,0.17,0.0071428571428571435,0.03,5.857142857142857,-0.03428571428571429,279564,279565,m_1126,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,74.86,0.014237915569160675,,0.0,0.0,,0.0008697089084275937,
j_557568,1,0,0.0,0.0,0,,36.0,36.0,36.0,36.0,0.02,0.02,0.02,0.02,0.0,0.0,279643,279643,m_1455,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,74.745,0.014625228519195612,,0.0,0.0,,0.0,
j_532613,532,0,0.0,40.49624060150376,70,16.83715023467049,74.13721804511279,189.0,330.2781954887218,1250.0,0.40840225563909777,1.09,0.49804511278195485,1.14,256.140977443609,0.08964285714285715,279706,279776,m_378,498,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.475,0.01469615695495628,,0.0,0.0,,0.06087962358993156,
j_216451,104,0,0.0,11.182692307692308,125,15.343803925190702,17.35576923076923,74.0,53.74038461538461,199.0,0.04144230769230769,0.24,0.09673076923076923,0.39,36.38461538461539,0.055288461538461536,279875,280017,m_1019,104,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.78,0.014544396771143917,,0.0,0.0,,0.12349866499671831,
j_1183469,67,0,0.0,3.5522388059701493,10,1.1842857723507838,64.49253731343283,99.0,82.97014925373135,116.0,0.030746268656716418,0.05,0.033582089552238806,0.06,18.47761194029851,0.0028358208955223886,279912,279944,m_2867,66,0,32,5.0,5.0,67.0,63.0,13.4,3.0,0.8,2.0,0.4,50.0,50.0,250.0,0.278,0.39,1.3900000000000001,69.5,279909.0,279944.0,19.8,35.0,0.0,35.0,1.8611111110594138,0.15999999996800002,179.8561144609492,105.0,11.011267174404162,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.645,0.014507471347744086,0.4308500814299879,0.0,0.0,0.022025043163087923,0.027830685069683,0.136733383663912
j_2191388,485,0,0.0,18.923711340206186,73,16.982257228580078,63.4639175257732,99.0,101.6618556701031,300.0,0.06744329896907217,1.08,0.07455670103092785,1.16,38.197938144329896,0.007113402061855671,279981,280054,m_1219,475,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,71.73,0.014732965009208104,,0.0,0.0,,0.06348875031521434,
j_1861817,1309,0,0.0,135.5614973262032,452,164.43537509821005,55.00993124522536,132.0,312.25439266615734,798.0,0.3710771581359817,1.41,0.4454774637127578,2.86,257.244461420932,0.07440030557677617,280042,280494,m_1355,1122,0,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,72.04,0.014927601134497688,,0.0,0.0,,0.39310842660927237,
j_1652296,1,0,0.0,7.0,7,,42.0,42.0,81.0,81.0,0.03,0.03,0.08,0.08,39.0,0.05,280083,280090,m_844,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,74.27,0.015039855617386074,,0.0,0.0,,0.006087962358993156,
j_2466904,2,0,0.0,0.5,1,0.7071067811865476,34.5,55.0,71.5,100.0,0.02,0.02,0.02,0.02,37.0,0.0,280086,280087,m_1106,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,74.285,0.015109163707788774,,0.0,0.0,,0.0008697089084275937,
j_2039561,1,0,0.0,12.0,12,,52.0,52.0,162.0,162.0,0.09,0.09,0.16,0.16,110.0,0.07,280187,280199,m_2528,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.76,0.015109163707788774,,0.0,0.0,,0.010436506901131124,
j_1785047,342,0,0.0,26.178362573099417,35,3.7094315406755736,78.453216374269,90.0,105.24561403508773,196.0,0.06456140350877193,0.32,0.06622807017543861,0.33,26.792397660818715,0.0016666666666666672,280391,280426,m_1294,292,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.82,0.0150093808630394,,0.0,0.0,,0.03043981179496578,
j_1954518,3457,1,0.0002892681515765114,247.22562915822968,1611,163.14748497764305,94.81562952243127,120.0,168.69059334298117,500.0,0.28546281769689363,0.62,0.424368,0.66,73.83222447208563,0.12044547295342782,280398,284453,m_1873,2008,1,4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0.9659258262890683,0.25881904510252074,0.01,73.93,0.015210282150733894,,0.0,0.9999999989999999,,0.9999999999991303,
j_917209,2,0,0.0,2.0,2,0.0,17.5,23.0,53.0,83.0,0.035,0.04,0.055,0.08,35.5,0.02,280498,280500,m_2318,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2318,34.29550290821393,14.253539036419696,93.0,87.18811178890623,6.268135592312898,98.0,47.868384167967086,34.50172790466733,5.725492977727337,7049.0,0.4240303589161583,5.0,3.0,0.9659258262890683,0.25881904510252074,0.015,94.185,0.01513660788617271,,0.876717433355531,0.0,,0.0017394178168551875,
j_1974482,1,0,0.0,3.0,3,,14.0,14.0,19.0,19.0,0.02,0.02,0.02,0.02,5.0,0.0,280566,280569,m_2102,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2102,33.61880614314691,12.662541694856424,96.0,90.11156186612575,4.4022510307260205,98.0,42.19562735439003,31.55292379020574,6.269776876267748,6902.0,0.43333381628513473,5.0,3.0,0.9659258262890683,0.25881904510252074,0.015,93.43,0.015090922809929828,,0.8959530920633415,0.0,,0.002609126725282781,
j_109351,1,0,0.0,7.0,7,,25.0,25.0,32.0,32.0,0.02,0.02,0.03,0.03,7.0,0.009999999999999998,280733,280740,m_2283,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2283,45.45950177935943,11.400797290188455,86.0,91.84498220640569,3.271594319014562,98.0,49.14243416370106,41.714687544483986,10.324128113879004,7025.0,0.49209537366548034,5.0,3.0,0.9659258262890683,0.25881904510252074,0.015,92.84,0.015135462388375966,,0.9999999979324182,0.0,,0.006087962358993156,
j_195638,125,0,0.0,12.752,71,11.590914127996147,49.128,118.0,206.68,494.0,0.0844,1.07,0.09720000000000001,1.12,157.552,0.012800000000000002,280817,280888,m_1420,110,0,71,2.0,2.0,125.0,120.0,62.5,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.345,0.39,0.69,34.5,280817.0,280888.0,44.5,71.0,0.0,71.0,1.7361111110869984,0.249999999875,144.92753581180423,142.0,8.934894195619588,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,92.865,0.01508523155830442,0.32712738150327275,0.0,0.0,0.020543361505010002,0.06174933249835916,0.1104821185514872
j_131018,1,0,0.0,1.0,1,,28.0,28.0,29.0,29.0,0.02,0.02,0.02,0.02,1.0,0.0,281246,281247,m_309,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,93.22,0.01468752294925461,,0.0,0.0,,0.0008697089084275937,
j_435231,292,0,0.0,11.438356164383562,92,15.56252110899452,30.15753424657534,142.0,89.51712328767124,641.0,0.06188356164383562,1.1,0.06537671232876713,1.28,59.35958904109589,0.003493150684931507,281297,281389,m_1008,276,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,93.14,0.014884274763712138,,0.0,0.0,,0.08001321957533862,
j_528421,1537,0,0.0,55.20299284320104,165,34.403895679298564,47.07091737150293,123.0,141.7566688353936,300.0,0.05547169811320755,0.16,0.07222511385816525,0.26,94.6857514638907,0.016753415744957707,281418,281683,m_1764,1470,0,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,93.57,0.014812620352540364,,0.0,0.0,,0.23047286073331233,
j_218745,9997,0,0.0,165.4587376212864,1141,115.43297246185514,64.4356613968381,101.0,107.93966379827897,500.0,0.3515209125475285,0.76,0.5021462877726636,0.81,43.49094728418525,0.15058017405221566,281472,285436,m_1455,3648,0,3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,93.59,0.014791805339841728,,0.0,0.0,,0.9999999999991303,
j_2307189,4403,0,0.0,53.40495116965705,170,36.55522100410432,56.81376334317511,103.0,143.38473767885532,400.0,0.10803088803088803,0.3,0.18227117874176696,0.5,86.57097433568022,0.07424029071087894,281517,281863,m_2510,2883,0,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,113.385,0.014990256333383302,,0.0,0.0,,0.30091928231594745,
j_666014,61,0,0.0,15.60655737704918,38,9.798433018472208,97.42622950819673,129.0,372.0,600.0,0.09803278688524591,0.34,0.12672131147540985,0.37,274.57377049180326,0.028688524590163935,281673,281711,m_284,58,0,38,3.0,3.0,61.0,47.0,20.333333333333332,2.0,0.6666666666666666,1.0,0.3333333333333333,50.0,50.0,150.0,0.32666666666666666,0.39,0.98,49.0,281658.0,281711.0,45.333333333333336,53.0,0.0,53.0,1.1296296296087107,0.22222222214814813,153.06122402124115,106.0,8.513428746164983,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,115.085,0.014867677668748141,0.3060735849118495,0.0,0.0,0.013354461606861144,0.03304893852024856,0.0987825854926213
j_927623,1,0,0.0,1.0,1,,13.0,13.0,13.0,13.0,0.02,0.02,0.02,0.02,0.0,0.0,281682,281683,m_2457,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,113.51,0.014894250819183795,,0.0,0.0,,0.0008697089084275937,
j_466610,11,0,0.0,0.8181818181818182,1,0.40451991747794525,43.90909090909091,85.0,62.18181818181818,97.0,0.06545454545454545,0.16,0.06363636363636363,0.18,18.272727272727273,-0.0018181818181818195,281776,281777,m_1101,11,0,1,9.0,9.0,11.0,3.0,1.2222222222222223,3.0,1.0,2.0,0.3333333333333333,50.0,50.0,450.0,0.2,0.2,1.8,90.0,281774.0,281777.0,2.7777777777777777,3.0,0.0,3.0,2.7499999993125,0.11111111109876542,249.99999875,9.0,9.787491742782047,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,113.33,0.014822500555843771,0.3697178604038172,0.0,0.0,0.032561446059764056,0.0008697089084275937,0.1159300313663739
j_244145,41,0,0.0,95.1219512195122,586,83.95123439293529,65.02439024390245,87.0,147.8780487804878,198.0,0.13731707317073172,0.36,0.19341463414634147,0.53,82.85365853658537,0.056097560975609764,281813,282523,m_1231,41,0,710,3.0,3.0,41.0,30.0,13.666666666666666,5.0,3.0,4.0,0.0,200.0,200.0,600.0,0.59,0.59,1.77,354.0,281811.0,282523.0,466.6666666666667,712.0,0.0,712.0,0.057503506311279796,0.9999999996666666,338.98305027291013,3560.0,14.123963979403259,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,113.26,0.014874312063067082,0.5863410842346737,0.0,0.0,0.0006460647077687559,0.6174933249835916,0.2686232337241061
j_1465661,1,0,0.0,0.0,0,,15.0,15.0,15.0,15.0,0.02,0.02,0.02,0.02,0.0,0.0,281849,281849,m_722,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,281846.0,281849.0,3.0,3.0,0.0,3.0,0.2499999999375,0.0,999.99999,3.0,2.386294361119891,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,116.78,0.014879845249609405,0.0,0.0,0.0,0.0029278128990745584,0.0,0.0004391719348611838
j_1629675,1,0,0.0,0.0,0,,34.0,34.0,34.0,34.0,0.02,0.02,0.02,0.02,0.0,0.0,281863,281863,m_2275,1,0,0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,100.0,100.0,100.0,0.39,0.39,0.39,39.0,281861.0,281864.0,3.0,3.0,0.0,3.0,0.2499999999375,0.9999999989999999,256.41025575279417,6.0,4.386294361119891,m_2275,28.8451320754717,13.212879283934868,84.0,88.44588679245282,7.029815410978034,98.0,32.837113962264155,23.822439245283018,4.8084528301886795,6625.0,0.4069982389937106,6.0,3.0,1.0,6.123233995736766e-17,0.015,115.205,0.015030813166992334,0.09990758017611097,0.841502132967182,0.0,0.0029278128990745584,0.0,0.24078697922948997
j_1029597,14,0,0.0,26.5,59,11.453921061903111,89.42857142857143,99.0,106.64285714285714,165.0,0.1207142857142857,0.34,0.16714285714285712,0.47,17.214285714285715,0.04642857142857142,282014,282108,m_1179,14,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,114.735,0.01486878299011226,,0.0,0.0,,0.08175263739219381,
j_1158810,1,0,0.0,14.0,14,,22.0,22.0,47.0,47.0,0.02,0.02,0.02,0.02,25.0,0.0,282047,282061,m_219,1,0,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,282045.0,282061.0,16.0,16.0,0.0,16.0,0.0588235294083045,0.0,999.99999,16.0,2.386294361119891,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,115.195,0.015194104687381296,0.0,0.0,0.0,0.0006617115398610146,0.012175924717986312,0.001925645438677099
j_47882,1,0,0.0,0.0,0,,52.0,52.0,52.0,52.0,0.02,0.02,0.02,0.02,0.0,0.0,282363,282363,m_370,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,50.0,50.0,0.2,0.2,0.2,10.0,282360.0,282363.0,3.0,3.0,0.0,3.0,0.2499999999375,0.0,249.99999875,3.0,2.386294361119891,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,115.265,0.01487099412595732,0.0,0.0,0.0,0.0029278128990745584,0.0,0.0004391719348611838
j_1715344,1,0,0.0,1.0,1,,61.0,61.0,61.0,61.0,0.02,0.02,0.0,0.0,0.0,-0.02,282364,282365,m_3951,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,114.565,0.014944332361951728,,0.0,0.0,,0.0008697089084275937,
j_533983,9,0,0.0,2.3333333333333335,3,1.0,38.22222222222222,82.0,73.0,97.0,0.05777777777777778,0.09,0.08444444444444445,0.12,34.77777777777778,0.026666666666666665,282377,282380,m_1977,7,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_1977,39.402769593400116,12.911063827829784,95.0,91.92221567472009,3.3315607705043138,98.0,41.78223335297584,34.22348114319387,7.906305244549205,6788.0,0.4641043017088981,6.0,3.0,1.0,6.123233995736766e-17,0.01,114.56,0.014973422175638244,,0.9595735862958303,0.0,,0.002609126725282781,
j_1454089,32,0,0.0,133.3125,355,112.40808072778054,104.3125,178.0,573.9375,851.0,0.2471875,0.41,0.436875,0.63,469.625,0.1896875,282421,282776,m_1014,32,0,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,114.535,0.014980151299528127,,0.0,0.0,,0.3087466624917958,
j_794563,2,0,0.0,6.0,12,8.48528137423857,0.0,0.0,2.0,2.0,0.02,0.02,0.02,0.02,1.0,0.0,282518,282530,m_1455,2,0,12,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,20.0,30.0,40.0,0.05,0.05,0.1,2.0,282516.0,282531.0,5.0,15.0,0.0,15.0,0.18749999998828126,0.9999999996666666,399.99999200000013,60.0,9.772588722239782,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,115.78,0.014973422175638244,0.36897339804397095,0.0,0.0,0.0021869720704740443,0.010436506901131124,0.11258554125893205
j_620674,1,0,0.0,32.0,32,,8.0,8.0,30.0,30.0,0.02,0.02,0.03,0.03,22.0,0.009999999999999998,282527,282559,m_166,1,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,115.82,0.01598721023181455,,0.0,0.0,,0.027830685069683,
j_308125,3,0,0.0,18.333333333333332,54,30.89228598426043,10.0,22.0,13.0,22.0,0.02,0.02,0.023333333333333334,0.03,3.0,0.0033333333333333327,282703,283211,m_1455,2,0,508,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,282699.0,283212.0,221.0,513.0,0.0,513.0,0.005836575875475026,0.9999999996666666,346.15383816568067,2052.0,9.772588722239782,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,115.98,0.015862944162436547,0.36897339804397095,0.0,0.0,3.3633162386247394e-05,0.4418121254812176,0.17696888320973186
j_2272799,1,0,0.0,4.0,4,,7.0,7.0,17.0,17.0,0.04,0.04,0.06,0.06,10.0,0.019999999999999997,282726,282730,m_3974,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,118.49,0.0160333493666827,,0.0,0.0,,0.003478835633710375,
j_609265,3,0,0.0,2.0,3,1.7320508075688772,5.333333333333333,12.0,7.333333333333333,12.0,0.02,0.02,0.02,0.02,2.0,0.0,282758,282881,m_1793,3,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,118.5,0.016048788316482106,,0.0,0.0,,0.10697419573659403,
j_1938221,2,0,0.0,49.0,49,0.0,7.0,13.0,69.0,94.0,0.08499999999999999,0.15,0.095,0.15,62.0,0.01,282802,282851,m_1041,2,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,117.82,0.01600768368817032,,0.0,0.0,,0.04261573651295209,
j_537855,4,0,0.0,12.25,14,2.362907813126304,11.5,14.0,54.25,62.0,0.02,0.02,0.02,0.02,42.75,0.0,283534,283548,m_2863,4,0,14,2.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,50.0,50.0,100.0,0.2,0.2,0.4,20.0,283513.0,283549.0,34.0,34.0,0.0,36.0,0.10810810810518627,0.0,249.99999875,34.0,3.70805020110221,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,118.06,0.015121729925903524,0.06602671377813824,0.0,0.0,0.0012459039902400733,0.012175924717986312,0.021821288439675426
j_2174109,1,0,0.0,0.0,0,,62.0,62.0,62.0,62.0,0.02,0.02,0.0,0.0,0.0,-0.02,283720,283720,m_3458,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,118.125,0.014938751120406334,,0.0,0.0,,0.0,
j_2375403,31,0,0.0,15.67741935483871,29,8.022414835007364,96.70967741935483,153.0,360.2903225806452,690.0,0.06903225806451613,0.18,0.09,0.2,263.5806451612903,0.020967741935483872,283892,283921,m_2701,29,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,118.12,0.014801657785671996,,0.0,0.0,,0.025221558344400218,
j_1404985,1,0,0.0,5.0,5,,11.0,11.0,20.0,20.0,0.02,0.02,0.02,0.02,9.0,0.0,283905,283910,m_840,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,118.255,0.014806040864672786,,0.0,0.0,,0.004348544542137968,
j_2378739,19,0,0.0,29.894736842105264,68,16.940729148816686,77.6842105263158,95.0,152.31578947368422,198.0,0.07736842105263157,0.11,0.10789473684210525,0.16,74.63157894736842,0.030526315789473683,283965,284241,m_1434,19,0,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,118.275,0.01474382602285293,,0.0,0.0,,0.24003965872601588,
j_1307573,1526,1,0.000655307994757536,36.55701179554391,125,26.803554204910952,77.92983606557377,104.0,119.8688524590164,200.0,0.15378360655737705,0.38,0.21623606557377048,0.43,41.911533420707734,0.06241153342070773,284026,284299,m_1677,1055,1,273,3.0,3.0,1525.0,763.0,508.3333333333333,3.0,0.6666666666666666,2.0,0.6666666666666666,100.0,100.0,300.0,0.3633333333333333,0.49,1.0899999999999999,109.0,284023.0,284299.0,130.0,138.0,0.0,276.0,5.505415162434999,0.22222222214814813,275.22935704065316,414.0,13.716699572964293,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.01,119.65,0.014712373105781962,0.5659966835650851,0.0,0.9999999989999999,0.06522263092767877,0.23743053200073308,0.36519697935878725
j_1486801,3,0,0.0,4.333333333333333,13,7.505553499465135,14.333333333333334,23.0,16.0,23.0,0.02,0.02,0.02,0.02,1.6666666666666667,0.0,284028,284419,m_1455,3,0,391,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,284024.0,284419.0,143.66666666666666,395.0,0.0,395.0,0.0075757575757384454,0.9999999996666666,346.15383816568067,1580.0,9.772588722239782,,,,,,,,,,,,,6.0,3.0,1.0,6.123233995736766e-17,0.015,121.01,0.0148864905098623,0.36897339804397095,0.0,0.0,5.424847139355738e-05,0.34005618319518915,0.16170858416317868
